Date1,Order1,Product,Qty,LineTotal,Textbox19,Textbox20,Textbox24,Textbox25,Textbox29,Textbox30
"30 września, 2013",SO57061,"Classic Vest, M",6,"$228,60",109,"$2989,14",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57061,"Short-Sleeve Classic Jersey, S",5,"$161,97",109,"$2989,14",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57061,"Long-Sleeve Logo Jersey, L",6,"$179,96",109,"$2989,14",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57062,"Racing Socks, M",8,"$43,15",14,"$75,52",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57062,"Racing Socks, L",6,"$32,36",14,"$75,52",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57063,"Classic Vest, S",3,"$114,30",3,"$114,30",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57064,"Racing Socks, M",1,"$5,39",9,"$48,55",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57064,"Racing Socks, L",8,"$43,15",9,"$48,55",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57065,"Long-Sleeve Logo Jersey, M",7,"$209,96",107,"$2994,62",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57065,"Women's Mountain Shorts, S",5,"$209,97",107,"$2994,62",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57065,"Half-Finger Gloves, L",4,"$58,78",107,"$2994,62",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57065,"Women's Mountain Shorts, L",3,"$125,98",107,"$2994,62",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57065,"Half-Finger Gloves, S",5,"$73,47",107,"$2994,62",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57065,"Short-Sleeve Classic Jersey, XL",9,"$291,55",107,"$2994,62",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57065,"Half-Finger Gloves, M",8,"$117,55",107,"$2994,62",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57065,"Classic Vest, M",12,"$433,12",107,"$2994,62",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57065,"Long-Sleeve Logo Jersey, XL",5,"$149,97",107,"$2994,62",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57065,"Women's Mountain Shorts, M",2,"$83,99",107,"$2994,62",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57065,"Short-Sleeve Classic Jersey, S",4,"$129,58",107,"$2994,62",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57065,"Long-Sleeve Logo Jersey, L",10,"$299,94",107,"$2994,62",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57065,"Classic Vest, S",15,"$497,68",107,"$2994,62",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57065,AWC Logo Cap,10,"$53,94",107,"$2994,62",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57065,"Short-Sleeve Classic Jersey, L",8,"$259,15",107,"$2994,62",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57066,AWC Logo Cap,4,"$21,58",11,"$325,28",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57066,"Women's Tights, S",4,"$194,97",11,"$325,28",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57066,"Women's Tights, L",1,"$48,74",11,"$325,28",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57066,"Long-Sleeve Logo Jersey, L",2,"$59,99",11,"$325,28",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57067,"Classic Vest, S",18,"$597,22",106,"$2817,60",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57067,"Long-Sleeve Logo Jersey, XL",3,"$89,98",106,"$2817,60",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57067,"Short-Sleeve Classic Jersey, L",6,"$194,36",106,"$2817,60",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57067,"Half-Finger Gloves, L",6,"$88,16",106,"$2817,60",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57067,"Women's Mountain Shorts, L",6,"$251,96",106,"$2817,60",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57067,"Short-Sleeve Classic Jersey, S",6,"$194,36",106,"$2817,60",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57067,"Half-Finger Gloves, M",6,"$88,16",106,"$2817,60",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57067,"Women's Mountain Shorts, M",1,"$41,99",106,"$2817,60",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57067,"Long-Sleeve Logo Jersey, L",10,"$299,94",106,"$2817,60",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57067,"Half-Finger Gloves, S",5,"$73,47",106,"$2817,60",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57067,"Long-Sleeve Logo Jersey, M",5,"$149,97",106,"$2817,60",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57067,"Short-Sleeve Classic Jersey, XL",5,"$161,97",106,"$2817,60",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57067,"Classic Vest, M",9,"$342,90",106,"$2817,60",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57067,AWC Logo Cap,16,"$75,16",106,"$2817,60",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57067,"Women's Mountain Shorts, S",4,"$167,98",106,"$2817,60",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57068,"Women's Mountain Shorts, L",2,"$83,99",9,"$377,95",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57068,"Women's Mountain Shorts, S",4,"$167,98",9,"$377,95",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57068,"Women's Mountain Shorts, M",3,"$125,98",9,"$377,95",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57069,AWC Logo Cap,4,"$21,58",23,"$585,50",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57069,"Classic Vest, S",6,"$228,60",23,"$585,50",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57069,"Short-Sleeve Classic Jersey, XL",8,"$259,15",23,"$585,50",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57069,"Long-Sleeve Logo Jersey, L",2,"$59,99",23,"$585,50",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57069,"Racing Socks, L",3,"$16,18",23,"$585,50",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57073,"Women's Mountain Shorts, S",6,"$251,96",11,"$461,93",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57073,"Women's Mountain Shorts, L",4,"$167,98",11,"$461,93",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57073,"Women's Mountain Shorts, M",1,"$41,99",11,"$461,93",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57076,"Racing Socks, M",2,"$10,79",2,"$10,79",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57077,"Women's Mountain Shorts, M",1,"$41,99",23,"$900,20",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57077,"Short-Sleeve Classic Jersey, XL",4,"$129,58",23,"$900,20",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57077,"Women's Mountain Shorts, L",2,"$83,99",23,"$900,20",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57077,"Classic Vest, S",7,"$266,70",23,"$900,20",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57077,"Women's Mountain Shorts, S",9,"$377,95",23,"$900,20",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57079,"Women's Mountain Shorts, S",2,"$83,99",12,"$320,93",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57079,"Women's Mountain Shorts, L",2,"$83,99",12,"$320,93",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57079,"Women's Mountain Shorts, M",3,"$125,98",12,"$320,93",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57079,AWC Logo Cap,5,"$26,97",12,"$320,93",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57080,"Short-Sleeve Classic Jersey, L",4,"$129,58",67,"$1983,01",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57080,"Long-Sleeve Logo Jersey, M",1,"$29,99",67,"$1983,01",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57080,"Classic Vest, M",7,"$266,70",67,"$1983,01",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57080,AWC Logo Cap,4,"$21,58",67,"$1983,01",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57080,"Women's Mountain Shorts, M",1,"$41,99",67,"$1983,01",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57080,"Short-Sleeve Classic Jersey, S",1,"$32,39",67,"$1983,01",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57080,"Half-Finger Gloves, S",1,"$14,69",67,"$1983,01",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57080,"Short-Sleeve Classic Jersey, XL",5,"$161,97",67,"$1983,01",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57080,"Women's Mountain Shorts, S",25,"$787,39",67,"$1983,01",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57080,"Classic Vest, S",6,"$228,60",67,"$1983,01",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57080,"Half-Finger Gloves, M",6,"$88,16",67,"$1983,01",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57080,"Long-Sleeve Logo Jersey, L",6,"$179,96",67,"$1983,01",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57081,"Women's Mountain Shorts, L",2,"$83,99",2,"$83,99",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57082,"Short-Sleeve Classic Jersey, L",2,"$64,79",11,"$334,17",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57082,"Racing Socks, L",2,"$10,79",11,"$334,17",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57082,"Long-Sleeve Logo Jersey, XL",1,"$29,99",11,"$334,17",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57082,"Classic Vest, S",6,"$228,60",11,"$334,17",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57083,AWC Logo Cap,7,"$37,76",45,"$873,11",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57083,"Racing Socks, M",8,"$43,15",45,"$873,11",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57083,"Short-Sleeve Classic Jersey, XL",4,"$129,58",45,"$873,11",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57083,"Half-Finger Gloves, M",2,"$29,39",45,"$873,11",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57083,"Short-Sleeve Classic Jersey, L",2,"$64,79",45,"$873,11",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57083,"Long-Sleeve Logo Jersey, L",1,"$29,99",45,"$873,11",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57083,"Racing Socks, L",8,"$43,15",45,"$873,11",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57083,"Classic Vest, S",9,"$342,90",45,"$873,11",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57083,"Classic Vest, M",4,"$152,40",45,"$873,11",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57085,AWC Logo Cap,6,"$32,36",47,"$1023,94",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57085,"Short-Sleeve Classic Jersey, XL",5,"$161,97",47,"$1023,94",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57085,"Short-Sleeve Classic Jersey, L",3,"$97,18",47,"$1023,94",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57085,"Half-Finger Gloves, M",8,"$117,55",47,"$1023,94",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57085,"Classic Vest, S",2,"$76,20",47,"$1023,94",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57085,"Racing Socks, M",2,"$10,79",47,"$1023,94",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57085,"Classic Vest, M",2,"$76,20",47,"$1023,94",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57085,"Long-Sleeve Logo Jersey, M",6,"$179,96",47,"$1023,94",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57085,"Long-Sleeve Logo Jersey, L",6,"$179,96",47,"$1023,94",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57085,"Short-Sleeve Classic Jersey, S",2,"$64,79",47,"$1023,94",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57085,"Racing Socks, L",5,"$26,97",47,"$1023,94",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57086,"Short-Sleeve Classic Jersey, XL",13,"$398,94",109,"$2807,92",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57086,"Women's Mountain Shorts, M",1,"$41,99",109,"$2807,92",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57086,"Long-Sleeve Logo Jersey, L",12,"$340,97",109,"$2807,92",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57086,"Short-Sleeve Classic Jersey, L",8,"$259,15",109,"$2807,92",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57086,"Half-Finger Gloves, L",5,"$73,47",109,"$2807,92",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57086,"Long-Sleeve Logo Jersey, M",1,"$29,99",109,"$2807,92",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57086,AWC Logo Cap,14,"$71,54",109,"$2807,92",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57086,"Women's Mountain Shorts, S",7,"$293,96",109,"$2807,92",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57086,"Classic Vest, S",6,"$228,60",109,"$2807,92",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57086,"Half-Finger Gloves, M",9,"$132,25",109,"$2807,92",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57086,"Short-Sleeve Classic Jersey, S",5,"$161,97",109,"$2807,92",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57086,"Classic Vest, M",9,"$342,90",109,"$2807,92",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57086,"Long-Sleeve Logo Jersey, XL",10,"$299,94",109,"$2807,92",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57086,"Half-Finger Gloves, S",9,"$132,25",109,"$2807,92",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57087,"Classic Vest, S",4,"$152,40",16,"$531,53",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57087,"Long-Sleeve Logo Jersey, L",4,"$119,98",16,"$531,53",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57087,"Short-Sleeve Classic Jersey, L",3,"$97,18",16,"$531,53",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57087,"Short-Sleeve Classic Jersey, XL",5,"$161,97",16,"$531,53",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57088,"Classic Vest, S",11,"$397,03",56,"$1342,36",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57088,"Short-Sleeve Classic Jersey, S",5,"$161,97",56,"$1342,36",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57088,AWC Logo Cap,2,"$10,79",56,"$1342,36",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57088,"Long-Sleeve Logo Jersey, L",6,"$179,96",56,"$1342,36",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57088,"Racing Socks, M",6,"$32,36",56,"$1342,36",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57088,"Long-Sleeve Logo Jersey, M",5,"$149,97",56,"$1342,36",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57088,"Half-Finger Gloves, M",5,"$73,47",56,"$1342,36",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57088,"Racing Socks, L",3,"$16,18",56,"$1342,36",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57088,"Short-Sleeve Classic Jersey, L",3,"$97,18",56,"$1342,36",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57088,"Half-Finger Gloves, S",6,"$88,16",56,"$1342,36",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57088,"Short-Sleeve Classic Jersey, XL",3,"$97,18",56,"$1342,36",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57088,"Classic Vest, M",1,"$38,10",56,"$1342,36",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57090,"Women's Mountain Shorts, M",1,"$41,99",1,"$41,99",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57093,"Half-Finger Gloves, M",7,"$102,86",58,"$1405,82",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57093,AWC Logo Cap,4,"$21,58",58,"$1405,82",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57093,"Classic Vest, S",7,"$266,70",58,"$1405,82",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57093,"Long-Sleeve Logo Jersey, M",4,"$119,98",58,"$1405,82",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57093,"Short-Sleeve Classic Jersey, S",4,"$129,58",58,"$1405,82",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57093,"Racing Socks, L",9,"$48,55",58,"$1405,82",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57093,"Classic Vest, M",5,"$190,50",58,"$1405,82",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57093,"Half-Finger Gloves, S",2,"$29,39",58,"$1405,82",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57093,"Short-Sleeve Classic Jersey, XL",3,"$97,18",58,"$1405,82",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57093,"Long-Sleeve Logo Jersey, L",9,"$269,95",58,"$1405,82",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57093,"Short-Sleeve Classic Jersey, L",4,"$129,58",58,"$1405,82",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57094,"Women's Mountain Shorts, M",1,"$41,99",11,"$461,93",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57094,"Women's Mountain Shorts, L",4,"$167,98",11,"$461,93",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57094,"Women's Mountain Shorts, S",6,"$251,96",11,"$461,93",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57097,"Half-Finger Gloves, M",5,"$73,47",47,"$1251,98",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57097,AWC Logo Cap,2,"$10,79",47,"$1251,98",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57097,"Short-Sleeve Classic Jersey, L",3,"$97,18",47,"$1251,98",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57097,"Short-Sleeve Classic Jersey, S",4,"$129,58",47,"$1251,98",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57097,"Short-Sleeve Classic Jersey, XL",4,"$129,58",47,"$1251,98",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57097,"Racing Socks, M",6,"$32,36",47,"$1251,98",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57097,"Classic Vest, S",7,"$266,70",47,"$1251,98",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57097,"Long-Sleeve Logo Jersey, L",4,"$119,98",47,"$1251,98",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57097,"Classic Vest, M",4,"$152,40",47,"$1251,98",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57097,"Long-Sleeve Logo Jersey, M",8,"$239,95",47,"$1251,98",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57098,"Women's Mountain Shorts, S",6,"$251,96",23,"$937,11",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57098,"Women's Mountain Shorts, L",13,"$517,17",23,"$937,11",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57098,"Women's Mountain Shorts, M",4,"$167,98",23,"$937,11",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57099,"Classic Vest, S",13,"$469,21",82,"$2243,29",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57099,"Long-Sleeve Logo Jersey, M",1,"$29,99",82,"$2243,29",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57099,"Classic Vest, M",8,"$304,80",82,"$2243,29",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57099,"Short-Sleeve Classic Jersey, S",7,"$226,76",82,"$2243,29",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57099,"Half-Finger Gloves, M",5,"$73,47",82,"$2243,29",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57099,"Half-Finger Gloves, L",3,"$44,08",82,"$2243,29",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57099,"Half-Finger Gloves, S",2,"$29,39",82,"$2243,29",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57099,"Short-Sleeve Classic Jersey, L",7,"$226,76",82,"$2243,29",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57099,AWC Logo Cap,10,"$53,94",82,"$2243,29",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57099,"Short-Sleeve Classic Jersey, XL",10,"$323,94",82,"$2243,29",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57099,"Long-Sleeve Logo Jersey, XL",4,"$119,98",82,"$2243,29",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57099,"Long-Sleeve Logo Jersey, L",12,"$340,97",82,"$2243,29",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57100,"Women's Mountain Shorts, S",6,"$251,96",31,"$1045,33",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57100,"Classic Vest, S",3,"$114,30",31,"$1045,33",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57100,AWC Logo Cap,4,"$21,58",31,"$1045,33",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57100,"Short-Sleeve Classic Jersey, XL",4,"$129,58",31,"$1045,33",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57100,"Women's Mountain Shorts, L",6,"$251,96",31,"$1045,33",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57100,"Women's Mountain Shorts, M",3,"$125,98",31,"$1045,33",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57100,"Long-Sleeve Logo Jersey, L",5,"$149,97",31,"$1045,33",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57101,"Half-Finger Gloves, S",4,"$58,78",4,"$58,78",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57103,"Short-Sleeve Classic Jersey, XL",2,"$64,79",14,"$425,93",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57103,AWC Logo Cap,1,"$5,39",14,"$425,93",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57103,"Long-Sleeve Logo Jersey, L",5,"$149,97",14,"$425,93",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57103,"Short-Sleeve Classic Jersey, L",4,"$129,58",14,"$425,93",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57103,"Classic Vest, S",2,"$76,20",14,"$425,93",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57104,"Classic Vest, S",1,"$38,10",26,"$398,43",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57104,AWC Logo Cap,1,"$5,39",26,"$398,43",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57104,"Racing Socks, M",4,"$21,58",26,"$398,43",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57104,"Short-Sleeve Classic Jersey, XL",3,"$97,18",26,"$398,43",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57104,"Long-Sleeve Logo Jersey, L",6,"$179,96",26,"$398,43",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57104,"Racing Socks, L",11,"$56,21",26,"$398,43",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57105,"Women's Mountain Shorts, L",12,"$477,39",34,"$1303,62",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57105,"Women's Mountain Shorts, S",18,"$658,26",34,"$1303,62",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57105,"Women's Mountain Shorts, M",4,"$167,98",34,"$1303,62",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57106,"Women's Mountain Shorts, S",7,"$293,96",7,"$293,96",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57109,"Women's Mountain Shorts, S",3,"$125,98",4,"$131,38",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57109,AWC Logo Cap,1,"$5,39",4,"$131,38",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57111,"Women's Mountain Shorts, L",2,"$83,99",7,"$293,96",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57111,"Women's Mountain Shorts, M",5,"$209,97",7,"$293,96",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57112,"Long-Sleeve Logo Jersey, L",4,"$119,98",4,"$119,98",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57118,"Half-Finger Gloves, S",1,"$14,69",9,"$350,65",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57118,"Women's Mountain Shorts, L",7,"$293,96",9,"$350,65",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57118,"Women's Mountain Shorts, M",1,"$41,99",9,"$350,65",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57119,"Long-Sleeve Logo Jersey, L",2,"$59,99",19,"$531,22",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57119,"Short-Sleeve Classic Jersey, L",2,"$64,79",19,"$531,22",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57119,AWC Logo Cap,4,"$21,58",19,"$531,22",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57119,"Short-Sleeve Classic Jersey, XL",6,"$194,36",19,"$531,22",3387,"$90704,93",64569,"$1780769,91"
"30 września, 2013",SO57119,"Classic Vest, S",5,"$190,50",19,"$531,22",3387,"$90704,93",64569,"$1780769,91"
